"survey_date","project_name","site","time","transect","distance_ft","depth_mllw_ft","eg_shoots","bed_patch","density","eq_PA","substrate","notes"
"6/24/2027","Worked Example","project","3 year post","T3",0.87,NA,6,"bed",26,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",1.74,NA,6,"bed",26,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",2.61,NA,7,"bed",27,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",3.48,NA,7,"bed",29,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",4.35,NA,11,"bed",44,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",5.22,NA,9,"bed",35,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",6.09,NA,9,"bed",36,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",6.96,NA,4,"bed",18,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",7.83,NA,7,"bed",29,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",8.7,NA,10,"bed",38,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",9.57,NA,7,"bed",27,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",10.44,NA,9,"bed",36,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",11.31,NA,8,"bed",34,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",12.18,NA,6,"bed",24,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",13.05,NA,5,"bed",20,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",13.92,NA,4,"bed",17,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",14.79,NA,8,"bed",33,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",15.66,NA,6,"bed",25,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",16.53,NA,8,"bed",34,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",17.4,NA,7,"bed",29,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",18.27,NA,8,"bed",34,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",19.14,NA,6,"bed",23,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",20.01,NA,9,"bed",36,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",20.88,NA,8,"bed",30,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",21.75,NA,6,"bed",23,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",22.62,NA,7,"bed",28,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",23.49,NA,7,"bed",28,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",24.36,NA,8,"bed",33,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",25.23,NA,8,"bed",30,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",26.1,NA,9,"bed",35,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",26.97,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",27.84,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",28.71,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",29.58,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",30.45,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",31.32,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",32.19,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",33.06,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",33.93,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",34.8,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",35.67,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",36.54,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",37.41,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",38.28,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",39.15,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",40.02,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",40.89,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",41.76,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",42.63,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",43.5,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",44.37,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",45.24,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",46.11,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",46.98,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",47.85,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",48.72,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",49.59,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",50.46,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",51.33,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",52.2,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",53.07,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",53.94,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",54.81,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",55.68,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",56.55,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",57.42,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",58.29,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",59.16,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",60.03,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",60.9,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",61.77,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",62.64,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",63.51,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",64.38,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",65.25,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",66.12,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",66.99,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",67.86,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",68.73,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",69.6,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",70.47,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",71.34,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",72.21,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",73.08,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",73.95,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",74.82,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",75.69,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",76.56,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",77.43,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",78.3,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",79.17,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",80.04,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",80.91,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",81.78,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",82.65,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",83.52,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",84.39,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",85.26,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",86.13,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",87,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",87.87,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",88.74,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",89.61,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",90.48,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",91.35,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",92.22,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",93.09,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",93.96,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",94.83,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",95.7,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",96.57,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",97.44,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",98.31,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T3",99.18,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",0,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",0.87,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",1.74,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",2.61,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",3.48,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",4.35,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",5.22,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",6.09,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",6.96,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",7.83,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",8.7,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",9.57,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",10.44,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",11.31,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",12.18,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",13.05,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",13.92,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",14.79,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",15.66,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",16.53,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",17.4,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",18.27,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",19.14,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",20.01,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",20.88,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",21.75,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",22.62,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",23.49,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",24.36,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",25.23,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",26.1,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",26.97,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",27.84,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",28.71,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",29.58,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",30.45,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",31.32,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",32.19,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",33.06,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",33.93,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",34.8,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",35.67,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",36.54,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",37.41,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",38.28,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",39.15,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",40.02,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",40.89,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",41.76,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",42.63,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",43.5,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",44.37,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",45.24,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",46.11,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",46.98,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",47.85,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",48.72,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",49.59,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",50.46,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",51.33,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",52.2,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",53.07,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",53.94,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",54.81,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",55.68,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",56.55,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",57.42,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",58.29,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",59.16,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",60.03,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",60.9,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",61.77,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",62.64,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",63.51,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",64.38,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",65.25,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",66.12,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",66.99,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",67.86,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",68.73,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",69.6,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",70.47,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",71.34,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",72.21,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",73.08,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",73.95,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",74.82,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",75.69,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",76.56,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",77.43,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",78.3,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",79.17,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",80.04,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",80.91,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",81.78,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",82.65,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",83.52,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",84.39,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",85.26,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",86.13,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",87,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",87.87,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",88.74,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",89.61,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",90.48,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",91.35,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",92.22,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",93.09,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",93.96,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",94.83,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",95.7,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",96.57,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",97.44,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",98.31,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T4",99.18,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T5",0,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T5",0.87,NA,0,"bed",0,NA,NA,NA
"6/24/2027","Worked Example","project","3 year post","T5",1.74,NA,0,"bed",0,NA,NA,NA
